Product_ID,Product_Name,Product_Category_ID,Business_Unit,Product_Type,Development_Date,Lifecycle_Status,Risk_Category
108316,Product_108316,3,Product Management,Reagent,2022-05-07,Launched,Low
108317,Product_108317,6,Quality Assurance,Software,2024-11-10,Submission,Low
108318,Product_108318,6,Diagnostics,Platform,2022-09-02,Launched,Medium
108319,Product_108319,2,Diagnostics,Platform,2025-07-01,Approved,Low
108320,Product_108320,3,Regulatory Affairs,Reagent,2022-05-15,Development,Low
108321,Product_108321,1,Research,Reagent,2025-11-28,Launched,Medium
108322,Product_108322,3,Regulatory Affairs,Reagent,2023-11-09,Launched,Low
108323,Product_108323,1,Research,Software,2023-02-18,Launched,Low
108324,Product_108324,6,Product Management,Software,2023-01-23,Submission,Medium
108325,Product_108325,6,Quality Assurance,New Product,2024-09-17,Launched,Low
108326,Product_108326,1,Research,Software,2025-04-28,Launched,Medium
108327,Product_108327,5,Product Management,Platform,2023-11-26,Post-Market,Low
108328,Product_108328,4,Diagnostics,Reagent,2023-09-29,Launched,Low
108329,Product_108329,5,Product Management,New Product,2025-07-07,Approved,High
108330,Product_108330,3,Product Management,Reagent,2023-10-23,Launched,Low
108331,Product_108331,1,Product Management,Platform,2023-04-29,Development,Low
108332,Product_108332,4,Regulatory Affairs,New Product,2025-09-08,Approved,Low
108333,Product_108333,1,Diagnostics,Component,2025-03-18,Launched,Low
108334,Product_108334,4,Quality Assurance,Software,2024-04-24,Approved,Low
108335,Product_108335,1,Diagnostics,Software,2022-01-17,Development,Medium
108336,Product_108336,5,Regulatory Affairs,Software,2023-07-20,Submission,High
108337,Product_108337,6,Diagnostics,Component,2025-11-29,Submission,Low
108338,Product_108338,1,Quality Assurance,New Product,2025-12-07,Launched,Medium
108339,Product_108339,3,Regulatory Affairs,Reagent,2024-09-10,Launched,Medium
108340,Product_108340,5,Regulatory Affairs,Reagent,2023-11-07,Launched,Low
108341,Product_108341,1,Research,Software,2025-06-09,Post-Market,Low
108342,Product_108342,4,Product Management,New Product,2024-04-26,Approved,Low
108343,Product_108343,4,Research,Software,2022-03-29,Launched,Medium
108344,Product_108344,2,Product Management,New Product,2023-07-13,Approved,Low
108345,Product_108345,6,Quality Assurance,Reagent,2023-04-19,Launched,Low
108346,Product_108346,3,Research,New Product,2024-09-04,Launched,Medium
108347,Product_108347,4,Product Management,New Product,2022-11-17,Post-Market,Medium
108348,Product_108348,1,Research,New Product,2025-02-07,Launched,High
108349,Product_108349,1,Quality Assurance,Software,2022-12-22,Development,Medium
108350,Product_108350,1,Quality Assurance,Component,2024-07-07,Launched,Medium
108351,Product_108351,6,Research,Software,2023-03-16,Submission,Medium
108352,Product_108352,6,Research,Platform,2022-12-29,Launched,High
108353,Product_108353,5,Diagnostics,Reagent,2024-10-27,Submission,Medium
108354,Product_108354,1,Product Management,Platform,2025-10-08,Launched,Low
108355,Product_108355,3,Quality Assurance,New Product,2025-03-14,Launched,Medium
108356,Product_108356,5,Diagnostics,Software,2024-01-18,Approved,Low
108357,Product_108357,4,Quality Assurance,Component,2025-08-29,Submission,Medium
108358,Product_108358,1,Product Management,Component,2025-04-21,Approved,High
108359,Product_108359,6,Regulatory Affairs,Platform,2025-09-02,Submission,Low
108360,Product_108360,1,Research,Software,2022-01-13,Submission,Low
108361,Product_108361,1,Product Management,New Product,2025-04-03,Launched,Medium
108362,Product_108362,6,Regulatory Affairs,Platform,2024-01-27,Launched,Medium
108363,Product_108363,3,Quality Assurance,Platform,2024-10-17,Launched,Medium
108364,Product_108364,2,Regulatory Affairs,Software,2025-09-28,Approved,Low
108365,Product_108365,3,Diagnostics,New Product,2024-01-30,Launched,Medium
108366,Product_108366,6,Research,New Product,2024-10-02,Post-Market,Medium
108367,Product_108367,1,Research,New Product,2025-12-06,Approved,Medium
108368,Product_108368,5,Regulatory Affairs,Platform,2022-06-16,Approved,Low
108369,Product_108369,2,Research,New Product,2024-12-20,Launched,Low
108370,Product_108370,1,Quality Assurance,Software,2024-11-03,Submission,Medium
108371,Product_108371,3,Research,Platform,2022-10-06,Approved,Medium
108372,Product_108372,3,Product Management,Platform,2022-01-22,Launched,Low
108373,Product_108373,1,Research,Component,2024-07-13,Submission,Low
108374,Product_108374,3,Quality Assurance,Platform,2023-06-23,Launched,Medium
108375,Product_108375,4,Quality Assurance,Software,2023-04-03,Approved,Medium
108376,Product_108376,4,Product Management,Component,2022-12-12,Approved,Low
108377,Product_108377,5,Product Management,Software,2024-03-06,Launched,Low
108378,Product_108378,6,Product Management,Component,2023-01-04,Approved,Medium
108379,Product_108379,3,Regulatory Affairs,Platform,2022-04-19,Approved,Low
108380,Product_108380,3,Regulatory Affairs,New Product,2022-03-02,Launched,Medium
108381,Product_108381,3,Diagnostics,Platform,2023-01-15,Launched,Low
108382,Product_108382,4,Quality Assurance,Reagent,2024-06-20,Launched,High
108383,Product_108383,1,Quality Assurance,New Product,2024-02-11,Launched,Medium
108384,Product_108384,2,Regulatory Affairs,New Product,2024-12-19,Launched,Medium
108385,Product_108385,1,Quality Assurance,Component,2024-05-25,Development,Medium
108386,Product_108386,2,Regulatory Affairs,Component,2023-03-03,Submission,High
108387,Product_108387,6,Diagnostics,Reagent,2025-09-02,Development,Low
108388,Product_108388,4,Quality Assurance,New Product,2024-05-07,Submission,Low
108389,Product_108389,3,Regulatory Affairs,Reagent,2024-06-23,Development,Low
108390,Product_108390,4,Quality Assurance,Software,2023-12-28,Launched,High
108391,Product_108391,4,Research,Software,2023-09-11,Launched,Medium
108392,Product_108392,3,Regulatory Affairs,Platform,2025-12-21,Development,Low
108393,Product_108393,3,Product Management,New Product,2023-07-23,Launched,Low
108394,Product_108394,5,Diagnostics,New Product,2025-04-01,Launched,Medium
108395,Product_108395,1,Quality Assurance,Software,2022-05-03,Development,Low
108396,Product_108396,3,Product Management,New Product,2025-10-14,Submission,Medium
108397,Product_108397,3,Diagnostics,New Product,2025-01-10,Launched,Low
108398,Product_108398,5,Product Management,New Product,2025-04-19,Development,Medium
108399,Product_108399,6,Quality Assurance,Reagent,2023-04-12,Development,Low
108400,Product_108400,5,Research,New Product,2024-08-18,Launched,Low
108401,Product_108401,3,Product Management,Platform,2025-01-08,Launched,Low
108402,Product_108402,1,Product Management,Software,2022-04-14,Launched,Medium
108403,Product_108403,4,Diagnostics,Reagent,2024-08-06,Development,Medium
108404,Product_108404,6,Regulatory Affairs,Software,2025-06-07,Post-Market,High
108405,Product_108405,6,Regulatory Affairs,Component,2025-05-23,Development,Medium
108406,Product_108406,6,Research,New Product,2025-01-16,Approved,Medium
108407,Product_108407,1,Research,New Product,2025-07-29,Development,Low
108408,Product_108408,5,Product Management,New Product,2023-02-17,Approved,Low
108409,Product_108409,6,Product Management,Platform,2024-10-03,Launched,Medium
108410,Product_108410,5,Research,Platform,2023-01-29,Submission,Low
108411,Product_108411,5,Diagnostics,Component,2025-06-14,Submission,Medium
108412,Product_108412,3,Product Management,Platform,2024-02-05,Launched,Low
108413,Product_108413,4,Diagnostics,Software,2025-04-24,Development,Low
108414,Product_108414,2,Diagnostics,New Product,2023-02-18,Launched,Medium
108415,Product_108415,1,Research,Reagent,2023-03-25,Post-Market,High
108416,Product_108416,6,Quality Assurance,Reagent,2025-11-19,Development,Medium
108417,Product_108417,6,Product Management,Platform,2025-08-14,Development,Medium
108418,Product_108418,6,Research,Platform,2022-10-10,Approved,Medium
108419,Product_108419,2,Regulatory Affairs,Reagent,2023-07-20,Launched,Low
108420,Product_108420,1,Quality Assurance,Reagent,2022-08-13,Post-Market,Medium
108421,Product_108421,2,Product Management,Platform,2024-07-18,Launched,Low
108422,Product_108422,6,Product Management,New Product,2022-03-05,Launched,High
108423,Product_108423,4,Diagnostics,Reagent,2022-02-07,Approved,Medium
108424,Product_108424,6,Research,Component,2024-03-18,Launched,Low
108425,Product_108425,2,Diagnostics,Software,2025-07-31,Launched,Low
108426,Product_108426,3,Quality Assurance,New Product,2024-12-17,Submission,Medium
108427,Product_108427,5,Research,Reagent,2024-10-13,Launched,Low
108428,Product_108428,2,Regulatory Affairs,Component,2024-05-06,Launched,Low
108429,Product_108429,6,Regulatory Affairs,Platform,2022-09-22,Post-Market,Medium
108430,Product_108430,4,Regulatory Affairs,Software,2022-11-01,Launched,Medium
108431,Product_108431,1,Diagnostics,Platform,2024-06-20,Launched,Low
108432,Product_108432,1,Quality Assurance,Platform,2025-09-11,Post-Market,Low
108433,Product_108433,6,Research,Component,2022-03-11,Submission,Medium
108434,Product_108434,4,Quality Assurance,Component,2023-07-09,Launched,Low
108435,Product_108435,5,Product Management,Reagent,2022-10-03,Post-Market,Medium
108436,Product_108436,5,Product Management,Component,2022-07-25,Launched,Medium
108437,Product_108437,3,Product Management,Platform,2023-06-01,Post-Market,Low
108438,Product_108438,5,Quality Assurance,New Product,2022-10-07,Development,High
108439,Product_108439,6,Research,Component,2022-12-25,Submission,Medium
108440,Product_108440,1,Research,New Product,2023-10-03,Approved,High
108441,Product_108441,5,Product Management,Component,2024-12-21,Development,High
108442,Product_108442,2,Research,Platform,2024-03-06,Launched,Low
108443,Product_108443,2,Quality Assurance,Platform,2024-03-05,Approved,Low
108444,Product_108444,3,Diagnostics,New Product,2024-05-28,Approved,Medium
108445,Product_108445,6,Quality Assurance,Platform,2022-11-26,Launched,Low
108446,Product_108446,1,Research,New Product,2022-04-17,Launched,Low
108447,Product_108447,3,Diagnostics,Component,2022-02-11,Development,Medium
108448,Product_108448,5,Product Management,New Product,2025-06-21,Approved,Medium
108449,Product_108449,1,Research,Reagent,2025-07-04,Launched,Medium
108450,Product_108450,5,Research,Component,2023-05-07,Submission,Low
108451,Product_108451,6,Regulatory Affairs,Software,2025-02-19,Launched,Medium
108452,Product_108452,1,Regulatory Affairs,Reagent,2023-01-14,Launched,Medium
108453,Product_108453,1,Diagnostics,Reagent,2023-03-22,Launched,Low
108454,Product_108454,6,Diagnostics,Reagent,2024-10-01,Approved,Low
108455,Product_108455,1,Regulatory Affairs,New Product,2025-09-16,Launched,Low
108456,Product_108456,1,Research,New Product,2024-06-15,Submission,Medium
108457,Product_108457,6,Regulatory Affairs,Software,2025-11-02,Post-Market,Medium
108458,Product_108458,6,Product Management,Component,2025-12-21,Submission,Medium
108459,Product_108459,4,Product Management,Component,2022-02-13,Approved,High
108460,Product_108460,3,Diagnostics,Component,2023-08-23,Launched,Medium
108461,Product_108461,6,Quality Assurance,New Product,2023-11-20,Approved,Low
108462,Product_108462,4,Product Management,New Product,2022-09-25,Approved,Medium
108463,Product_108463,4,Diagnostics,Component,2022-11-08,Development,Low
108464,Product_108464,6,Product Management,Component,2025-11-22,Launched,Low
108465,Product_108465,4,Quality Assurance,Reagent,2022-09-19,Approved,Medium
108466,Product_108466,3,Regulatory Affairs,Software,2023-12-06,Approved,Low
108467,Product_108467,2,Quality Assurance,New Product,2023-12-05,Approved,High
108468,Product_108468,3,Quality Assurance,New Product,2024-08-24,Launched,Medium
108469,Product_108469,3,Quality Assurance,Platform,2024-03-11,Launched,Medium
108470,Product_108470,2,Quality Assurance,Platform,2022-03-03,Development,Low
108471,Product_108471,3,Diagnostics,Software,2023-10-21,Development,Medium
108472,Product_108472,5,Diagnostics,Component,2023-05-06,Launched,Low
108473,Product_108473,3,Product Management,Reagent,2022-07-07,Approved,Low
108474,Product_108474,1,Product Management,Component,2025-12-13,Post-Market,Low
108475,Product_108475,2,Regulatory Affairs,New Product,2024-02-29,Approved,High
108476,Product_108476,2,Research,Component,2025-11-09,Submission,Low
108477,Product_108477,5,Quality Assurance,New Product,2025-08-30,Development,Medium
108478,Product_108478,3,Regulatory Affairs,New Product,2025-12-08,Launched,Medium
108479,Product_108479,2,Product Management,Platform,2022-12-13,Approved,Low
108480,Product_108480,5,Product Management,Platform,2025-04-18,Approved,Low
108481,Product_108481,1,Quality Assurance,New Product,2022-02-28,Submission,Low
108482,Product_108482,1,Product Management,Software,2024-01-02,Development,Low
108483,Product_108483,6,Product Management,Component,2025-06-23,Approved,Low
108484,Product_108484,3,Quality Assurance,New Product,2024-04-15,Approved,Low
108485,Product_108485,5,Diagnostics,Software,2022-10-22,Launched,Medium
108486,Product_108486,6,Product Management,New Product,2022-04-20,Submission,Low
108487,Product_108487,6,Regulatory Affairs,Component,2023-11-01,Approved,Low
108488,Product_108488,1,Product Management,Component,2025-03-04,Post-Market,Medium
108489,Product_108489,5,Research,Platform,2025-09-06,Launched,Low
108490,Product_108490,5,Regulatory Affairs,Software,2024-12-30,Post-Market,Low
108491,Product_108491,1,Research,Platform,2023-10-09,Development,Medium
108492,Product_108492,6,Diagnostics,New Product,2024-10-31,Approved,Medium
108493,Product_108493,3,Regulatory Affairs,Platform,2025-02-19,Approved,Low
108494,Product_108494,6,Diagnostics,Platform,2023-07-13,Post-Market,Low
108495,Product_108495,4,Diagnostics,New Product,2023-01-21,Post-Market,Medium
108496,Product_108496,3,Regulatory Affairs,Platform,2023-01-24,Launched,Medium
108497,Product_108497,1,Quality Assurance,New Product,2024-12-25,Approved,Low
108498,Product_108498,6,Product Management,Platform,2025-03-29,Launched,Medium
108499,Product_108499,3,Diagnostics,Component,2022-10-11,Post-Market,Medium
108500,Product_108500,1,Diagnostics,Software,2025-11-24,Launched,Low
108501,Product_108501,1,Regulatory Affairs,Reagent,2022-01-28,Launched,Low
108502,Product_108502,5,Regulatory Affairs,Component,2023-09-11,Launched,Low
108503,Product_108503,1,Diagnostics,Reagent,2023-12-07,Development,Low
108504,Product_108504,4,Research,Component,2022-03-23,Launched,Low
108505,Product_108505,5,Diagnostics,Software,2024-11-24,Submission,Low
108506,Product_108506,2,Regulatory Affairs,Software,2025-08-08,Post-Market,Low
108507,Product_108507,4,Product Management,Reagent,2022-12-14,Approved,Medium
108508,Product_108508,2,Research,Software,2024-10-04,Launched,Low
108509,Product_108509,6,Regulatory Affairs,Reagent,2025-10-21,Approved,Medium
108510,Product_108510,6,Research,Platform,2024-09-07,Development,Low
108511,Product_108511,2,Quality Assurance,Reagent,2023-10-23,Launched,Medium
108512,Product_108512,3,Diagnostics,Platform,2025-10-11,Launched,Low
108513,Product_108513,3,Regulatory Affairs,New Product,2023-08-10,Post-Market,Low
108514,Product_108514,6,Research,New Product,2024-09-06,Launched,High
108515,Product_108515,2,Regulatory Affairs,Component,2025-01-30,Submission,Low
108516,Product_108516,4,Regulatory Affairs,New Product,2024-06-21,Submission,Low
108517,Product_108517,6,Product Management,New Product,2023-04-05,Approved,Low
108518,Product_108518,1,Quality Assurance,Platform,2024-11-03,Approved,High
108519,Product_108519,3,Regulatory Affairs,Component,2023-03-29,Approved,Low
108520,Product_108520,1,Research,New Product,2023-12-09,Approved,Medium
108521,Product_108521,4,Regulatory Affairs,Component,2024-03-07,Post-Market,Medium
108522,Product_108522,2,Regulatory Affairs,Component,2023-02-24,Development,High
108523,Product_108523,6,Quality Assurance,Software,2025-01-25,Launched,High
108524,Product_108524,3,Regulatory Affairs,Component,2023-01-03,Launched,Low
